space_id,current_revision,history_status_code,history_pages,commit_count_through_snapshot,first_commit_date,last_commit_date,initial_revision,initial_revision_date,initial_revision_rank,initial_tree_status_code,initial_selected_file_count,initial_dependency_signal_count,initial_state_status,current_revision_in_history,history_span_days
rgos20000/Quiz_Generator,50ea63f50c59b44a655d4ffdd8715e24a4220997,200,1,4,2026-03-16T01:10:01.000Z,2026-03-17T15:31:56.000Z,cc5b226578ddc5332a1707a4f73d69c2e09637f7,2026-03-16T01:12:11.000Z,2,200,2,1,RESOLVED,True,1.5985532407407408
ridgebradley888/Smart-AI-Tutor-APP,5535dc7bb6870a57687f92f77157582271fa7451,200,1,85,2025-01-06T08:26:44.000Z,2025-02-10T06:00:18.000Z,818bad6444b204d75b28896f5293e7f62717efaa,2025-01-06T08:27:17.000Z,2,200,2,0,RESOLVED,True,34.89831018518519
rk803/Data_Science_Tutor_Ai,0461e914be1d715eacdb58687623b5a3c944d529,200,1,21,2025-03-15T03:53:33.000Z,2025-03-15T07:01:28.000Z,01baaa1272f08d5e2910a4fc274205ad746b417c,2025-03-15T03:54:41.000Z,2,200,2,2,RESOLVED,True,0.13049768518518517
roshandakhore2003/nuron-teaching-assistant,3060cb98f43e85888ef75d9baf9ead4be7b1add7,200,1,3,2026-05-21T16:21:06.000Z,2026-05-26T07:55:44.000Z,9334d7c76cd43121f797810f64182dbbe8d8b8b2,2026-05-21T16:21:06.000Z,1,200,2,1,RESOLVED,True,4.649050925925926
roxqtang/ai-teaching-assistant,9ea16ceb7a305fd6f098fa06f0c65f456e9d234d,200,1,10,2025-04-25T23:35:10.000Z,2025-04-26T01:32:57.000Z,8fe50ee1144e7770398710848711332b25a71c3a,2025-04-25T23:41:04.000Z,2,200,7,2,RESOLVED,True,0.08179398148148148
rugvedaa/Ai-tutorApp,18e5ea8a6d0fb3bf9d0566d8248b87fc4a69b914,200,1,6,2026-08-22T16:17:06.000Z,2026-08-22T23:49:03.000Z,ae528d80ea28b31938073f2e9f1d57e779c743df,2026-08-22T16:20:31.000Z,2,200,6,0,RESOLVED,True,0.31385416666666666
s1313/Quiz_Generator,7c9aaa9815a3b9a5dd41d8fcc497065aa684a357,200,1,5,2026-03-16T01:24:00.000Z,2026-03-16T01:28:57.000Z,2f38aee5535a981bb69977344313969dcca32b8b,2026-03-16T01:24:39.000Z,2,200,2,0,RESOLVED,True,0.0034375
sabahat-shakeel/study-assistant,cc13530d4e3b510ca8f413202922f4e1ea67d883,200,1,3,2024-11-06T11:16:49.000Z,2024-11-06T11:19:33.000Z,55f86b3a55c3f846a72c2d1af86dbe8c194c3dbd,2024-11-06T11:18:58.000Z,2,200,2,1,RESOLVED,True,0.0018981481481481482
sabrineoueslati/quiz-generator,de3673f40d13d7faf18a0a83186b555a8dee53df,200,1,14,2026-05-10T22:54:23.000Z,2026-05-12T12:32:10.000Z,64256d77097d7a7422332bef66065e4579a0c570,2026-05-10T23:05:30.000Z,2,200,3,2,RESOLVED,True,1.5679050925925926
sachi2004/ai-study-assistant,00085906d4c14aa2df367eb9f7d5f6cedf7a3d63,200,1,2,2026-07-30T12:44:07.000Z,2026-07-30T12:49:27.000Z,00085906d4c14aa2df367eb9f7d5f6cedf7a3d63,2026-07-30T12:49:27.000Z,2,200,3,2,RESOLVED,True,0.003703703703703704
saicharantej/aitutor,dbff2e5d004ef7443a33d65e59583c1db7cf20f7,200,1,6,2023-02-12T05:39:45.000Z,2023-10-26T16:23:41.000Z,89915a323069887a4c1f29d22180a86f0fd62d56,2023-02-12T17:42:38.000Z,2,200,2,0,RESOLVED,True,256.44717592592593
saikumar27/AI_Powered_Data_Science_Tutor,ff48373c9295649e9f3835e1ef8e315ab31cf39a,200,1,16,2025-03-11T15:22:24.000Z,2025-05-22T10:00:20.000Z,4db7ba9a8f6f2df63303a1730fe69e0d9fd4e6ab,2025-03-11T15:23:47.000Z,2,200,2,1,RESOLVED,True,71.7763425925926
saimahashmi/ai-study-assistant,7d6c9727112f3ea5b1c04e8b3f8ea1bb5e8441ee,200,1,3,2026-03-27T04:43:01.000Z,2026-03-27T04:56:37.000Z,5e4509d88871214833cb6625d75ca2b7d5840d7e,2026-03-27T04:50:05.000Z,2,200,2,3,RESOLVED,True,0.009444444444444445
sairaarif89/AITutor,dcc3328553de1759e9a3d77c6b34a8c43d464401,200,1,3,2025-02-13T16:04:39.000Z,2025-02-13T16:06:22.000Z,ac871ea885c2c194f6c245bc911a606ca5710a92,2025-02-13T16:05:25.000Z,2,200,2,1,RESOLVED,True,0.0011921296296296296
salsh093/SEG_StudyAssistant,8cae43545055ca973fb729bdccbe533dd4a73fda,200,1,16,2025-02-21T16:26:02.000Z,2025-03-20T22:51:41.000Z,667a57673e4ad3924f144aabd302ce3a1a100d9c,2025-02-21T16:26:02.000Z,1,200,3,1,RESOLVED,True,27.2678125
samadjunejo/ai_study_assistant,70515db4e10370cd5c9193f13b80f0233793e1da,200,1,42,2025-05-18T07:03:16.000Z,2025-05-18T15:57:22.000Z,69cde15bb32d04cd21577e5394a04121e3e09b2a,2025-05-18T07:03:16.000Z,1,200,3,0,RESOLVED,True,0.3709027777777778
samakanishkareddy/AI_TUTOR,9ed2fc3b1095092f26c19a756c06db095ab8da01,200,1,5,2026-07-02T09:48:36.000Z,2026-07-02T10:06:19.000Z,3039071ebf0b961155fa89ceae2a1140e311ebac,2026-07-02T09:49:06.000Z,2,200,2,0,RESOLVED,True,0.012303240740740741
sameekghosh/ai-python-teaching-assistant,354300f8584e39c27ea7f0b52e8e6cb2aa983316,200,1,6,2025-06-29T11:01:14.000Z,2025-06-29T11:41:53.000Z,d03833821a65f16b8a0de1a6f12c9005e013fd4f,2025-06-29T11:16:17.000Z,2,200,3,2,RESOLVED,True,0.028229166666666666
samekbotfactorycz/aitutor,3dbdb2794a086d5b83f34385af35903bddeaaa3c,200,1,5,2025-01-12T21:27:21.000Z,2025-01-12T21:43:04.000Z,78de347498eb9f5df0ad634cc01b96691591f667,2025-01-12T21:27:21.000Z,1,200,3,1,RESOLVED,True,0.010914351851851852
sanakousar/AI_TUTOR,3b5136f4f92e0b092d4856910ada443fd442ef74,200,1,6,2026-07-02T09:40:53.000Z,2026-07-03T09:52:43.000Z,3f9fca1819e6a18fd7b1fedf806d6bba0c942f71,2026-07-02T09:42:26.000Z,2,200,2,1,RESOLVED,True,1.0082175925925927
sanchezpaez/speech_to_text_to_speech_language_tutor,eeadbcabf160488bd01e3d6ed34a8457dbd3c722,200,1,8,2025-04-23T09:12:54.000Z,2025-04-23T15:02:58.000Z,a8b3c6795296e080f2f4c39d6285288af69b8754,2025-04-23T09:31:01.000Z,2,200,3,1,RESOLVED,True,0.24310185185185185
sandariyogitha/AI_TUTOR,19a1d26d4f5ff8a47d34d72a79ea9ddb23036872,200,1,5,2026-07-03T09:37:25.000Z,2026-07-03T09:40:13.000Z,130d2e89d35d5a6c070f44eb25d26c64f091db5f,2026-07-03T09:38:04.000Z,2,200,2,0,RESOLVED,True,0.0019444444444444444
sangareddijaswanth/study_assistant,ccdce063b8b6ad36fb714e46e69132da0e832687,200,1,4,2026-07-15T07:24:52.000Z,2026-07-15T07:41:34.000Z,0a58705ef85874f31a60e1cce8d513d672e67aba,2026-07-15T07:37:39.000Z,2,200,3,2,RESOLVED,True,0.011597222222222222
sanjana033/my-study-assistant,e2162ba14398fe20ce4bc759b8c23ec3f5901939,200,1,7,2026-05-04T15:59:09.000Z,2026-05-04T16:29:25.000Z,a41826ee7cfa02e3e10cf8e4e3e78cb946607ed6,2026-05-04T16:11:45.000Z,2,200,3,1,RESOLVED,True,0.02101851851851852
sanketh2334/biology_ai_tutor,9236885c7d2405fd5473190142693fb5d824bdb9,200,1,15,2025-05-13T11:35:23.000Z,2025-05-24T09:16:42.000Z,374edadeefc5634c89427b8089a273ac6215d036,2025-05-13T11:44:44.000Z,2,200,2,0,RESOLVED,True,10.90369212962963
santhoshi-123/AITUTOR,9fcdada59d4437825b03d428c992ed05cdee650e,200,1,3,2026-07-03T09:27:05.000Z,2026-07-03T10:07:18.000Z,4dc5a76ac6c24ca4c6e869a6ba5495a97a30a69e,2026-07-03T10:05:30.000Z,2,200,2,0,RESOLVED,True,0.02792824074074074
santosh7/AI_converstion_Data_Science_Tutor,e9c2d58a225f89e145dc474a0824e9d161bb3fa6,200,1,18,2025-03-17T07:47:12.000Z,2025-03-21T06:55:16.000Z,70b116eba34347024061439bda7ff3b4ea4ecb00,2025-03-17T07:48:04.000Z,2,200,2,0,RESOLVED,True,3.963935185185185
saraHamza/Engli-Tutor-Chatbot,74772de571b052effa84f2e1de1468d6bd2721d2,200,1,6,2024-11-05T23:13:26.000Z,2024-11-13T21:16:19.000Z,28c79d44cff643d49cf28c59e7c87155e5381a98,2024-11-05T23:17:48.000Z,2,200,7,0,RESOLVED,True,7.918668981481481
saru21/study_assistant,291c24ba636cef6bad697d35db608080e0aa3444,200,1,5,2026-07-07T05:35:18.000Z,2026-07-07T05:47:31.000Z,aada67008cbfca89b7b6f9700a57cf4043a7af1f,2026-07-07T05:39:42.000Z,2,200,2,1,RESOLVED,True,0.008483796296296297
satvik452007/Study_assistant,73e19a800415a12e2243e3f99e7361cbc947bbcf,200,1,2,2026-03-30T08:28:51.000Z,2026-03-30T08:32:48.000Z,73e19a800415a12e2243e3f99e7361cbc947bbcf,2026-03-30T08:32:48.000Z,2,200,3,2,RESOLVED,True,0.0027430555555555554
sewusida/statistics_study_assistant,a1492f454b4e48332ec8625b2f6cd3b5ab01f081,200,1,36,2025-03-05T15:06:24.000Z,2025-03-06T02:54:11.000Z,47cf4ffbcb9c116a659c81ba01dfdb2906c05a38,2025-03-05T15:17:12.000Z,2,200,2,0,RESOLVED,True,0.4915162037037037
shaheerawan3/AI-Teaching-Assistant,bd52c2677cf3b486e6710a70a1d64994a2f963e7,200,1,30,2024-12-14T16:12:36.000Z,2024-12-15T17:07:18.000Z,f5c561b88d9c4f37b0486376442a407f3916af5d,2024-12-14T16:15:40.000Z,2,200,2,1,RESOLVED,True,1.037986111111111
shahzaib41202/AI_ML_Tutor,3a698ebd142d7f6ce8e3b4aa49a3981c33d09ceb,200,1,6,2025-11-30T17:43:49.000Z,2025-11-30T18:58:54.000Z,22b7a34e019e6a276d98e88761f8066e7ad8c037,2025-11-30T17:43:49.000Z,1,200,2,1,RESOLVED,True,0.052141203703703703
shankar-dev24/StudyAssistant,b3f8c07c2e1882d489ff4953f6b0b50f8fccd299,200,1,2,2026-07-17T11:03:32.000Z,2026-07-17T11:13:09.000Z,0f620de629bf88895f5409983d8137106118d3ad,2026-07-17T11:03:32.000Z,1,200,2,0,RESOLVED,True,0.006678240740740741
shawarnaditya121/ai-teaching-assistant,5448a77be0b78e919303a4b27ce73d20d5032e73,200,1,13,2025-12-10T05:38:01.000Z,2025-12-10T07:48:54.000Z,b711644d5688856ff4ee73aa0612e7d79d57567e,2025-12-10T05:38:01.000Z,1,200,3,0,RESOLVED,True,0.09089120370370371
shb59na/ai-study-tutor,2e812fb51bc8f046a659621075ed09d3f23b48fd,200,1,16,2026-08-08T00:58:46.000Z,2026-08-08T14:24:44.000Z,08613911c843af614c2712482d3091451a7b8e26,2026-08-08T01:07:19.000Z,2,200,10,5,RESOLVED,True,0.559699074074074
sheraz00/ai-teaching-assistant,ab851c27656df65815b4a9116997cbdb5943f3ec,200,1,6,2026-06-25T19:48:23.000Z,2026-06-25T20:12:01.000Z,34aafec18b968352aa2b209354cc5e6c1d49ced1,2026-06-25T19:48:23.000Z,1,200,3,0,RESOLVED,True,0.016412037037037037
shikhahaljmili/ai-quiz-generator,30e0c3f4d1f2be6ae3213551e0a850993dd2c5d5,200,1,25,2025-10-30T09:04:07.000Z,2025-11-09T06:20:30.000Z,0c4489d2e58bfeeab690ab26ae6720713f06604b,2025-10-30T10:54:57.000Z,2,200,2,1,RESOLVED,True,9.886377314814816
shirosh/ai-tutor,be0a48735f65222edfabee2457a2b8e0e1b406da,200,1,7,2024-04-24T18:53:41.000Z,2024-04-25T04:54:47.000Z,6fbc30675c6c80e1ef1d4d007911e70e061da2da,2024-04-24T18:54:41.000Z,2,200,2,1,RESOLVED,True,0.4174305555555556
shivasai02/StudyAssistant,aa1e4176ae9fee9c6d893a823382f20c5236ef86,200,1,2,2026-04-29T05:54:49.000Z,2026-04-29T06:00:47.000Z,aa1e4176ae9fee9c6d893a823382f20c5236ef86,2026-04-29T06:00:47.000Z,2,200,3,2,RESOLVED,True,0.004143518518518519
shroukelnagdy/quiz-generator,eb51aa9b110e53b400e9a32d3fd5e4eecaf759b7,200,1,70,2026-04-28T20:58:45.000Z,2026-04-30T17:55:36.000Z,b93372bf32d96ff49ada9c96ac23dd6018ca8929,2026-04-28T21:00:57.000Z,2,200,10,1,RESOLVED,True,1.8728125
shukdevdatta123/Language-Learning-Companion,7d4219722b2ee2be61d961b6966a79777ddfcec9,200,1,3,2025-05-15T06:55:36.000Z,2025-05-15T06:56:43.000Z,9cfd091633e3c44814bbe24315cd4c26b3d10165,2025-05-15T06:56:11.000Z,2,200,2,0,RESOLVED,True,0.0007754629629629629
shukdevdatta123/Smart-AI-Tutor-APP,8b6b9e237d079fc4b43c2c8348aaf161b0ceb712,200,1,82,2025-01-06T08:26:44.000Z,2025-03-28T04:24:59.000Z,818bad6444b204d75b28896f5293e7f62717efaa,2025-01-06T08:27:17.000Z,2,200,2,0,RESOLVED,True,80.83211805555555
shuklavartika/AI_Study_Assistant,cdd58e4643df868cc9d67b19635bb869ddbf512d,200,1,13,2025-07-03T09:27:25.000Z,2025-07-04T08:07:45.000Z,ecb6143764d2880138283e25215d110749351bed,2025-07-03T10:09:27.000Z,2,200,10,4,RESOLVED,True,0.944675925925926
siphiwesibisi/quiz-and-study-guide-generator,4a8848c7c718b9e1d278a0c17b0d6a26a70e8ecd,200,1,7,2025-11-25T11:05:36.000Z,2025-11-25T12:30:54.000Z,6320d5c38633629cc84a00a546ff810458b99494,2025-11-25T11:50:52.000Z,2,200,2,0,RESOLVED,True,0.059236111111111114
siphiwesibisi/quiz-generator,e472361fb70e7b9a48dcf997bcf8e98e42d34e84,200,1,4,2025-11-25T11:16:43.000Z,2025-11-25T11:29:12.000Z,dd6f94e2550443f7d6e007b4994a082b2f2024ac,2025-11-25T11:26:39.000Z,2,200,2,0,RESOLVED,True,0.00866898148148148
siriItis/pdf-study-assistant,773ae2478fdc6fd6bf86463b9df2d1db0dfa1668,200,1,8,2026-05-29T10:08:14.000Z,2026-05-29T13:23:17.000Z,4a8cdf92cc64d4c96d45398f48964a72d897eeab,2026-05-29T10:08:14.000Z,1,200,3,0,RESOLVED,True,0.13545138888888889
sk-12/EDUBUDDY-AI-TUTOR,4972c7d944aff02ea5e6c5f95622425e0ed25498,200,1,4,2026-06-14T04:08:56.000Z,2026-06-14T04:29:46.000Z,500cf4613acdafa01f3fd5a68e9c43cb795bba3d,2026-06-14T04:16:40.000Z,2,200,3,2,RESOLVED,True,0.014467592592592593
sravani30/AI_QUIZ_GENERATOR,0138fd6b19db74a9003eafce0c90c5bd805186b5,200,1,11,2025-02-23T05:40:51.000Z,2025-02-23T07:01:15.000Z,3201294bcd08f3296ad2825d0390e9212bd6c9a6,2025-02-23T05:41:45.000Z,2,200,4,2,RESOLVED,True,0.05583333333333333
sreejamanthena/StudyAssistant,41045ca1fd3144a960e28980cf6cddebeec6b6b9,200,1,2,2026-07-13T15:50:10.000Z,2026-07-13T15:53:39.000Z,861d97d4a5947fbc091a1b3e46ca5aa14f29ebcf,2026-07-13T15:50:10.000Z,1,200,2,0,RESOLVED,True,0.0024189814814814816
sreenivasulaReddy/StudyAssistant,da3720d86a73f92d4bb6d3d9dbca4587cceddf47,200,1,6,2026-07-04T07:23:11.000Z,2026-07-04T07:37:10.000Z,61053a156360436392e8b6991f5dac2b67674dd6,2026-07-04T07:28:14.000Z,2,200,3,2,RESOLVED,True,0.009710648148148149
srinivas25046/ai-study-assistant,2ac3d749b44ea4156dcd3bce93a423075dadcd09,200,1,5,2025-07-06T16:07:40.000Z,2025-07-06T16:11:11.000Z,5fae07409b8c522107a2d53561fd924181875b27,2025-07-06T16:07:40.000Z,1,200,3,0,RESOLVED,True,0.0024421296296296296
starkbyte45896/Quiz_Generator,a0307db7e70556980a577dcaa535b9bee7ec7143,200,1,7,2025-04-05T20:57:38.000Z,2025-04-06T15:22:14.000Z,b5ca9338a909f8529ac748d264d50829ed6e0c65,2025-04-05T21:00:43.000Z,2,200,2,1,RESOLVED,True,0.7670833333333333
sudeepthitellapally/AITutor,b8106d90240889514ed1266b1bd741c767cc7eb6,200,1,10,2026-07-03T07:58:21.000Z,2026-07-03T09:41:22.000Z,9ce5d3d3029893249e835f963282ca48ab203d12,2026-07-03T08:07:17.000Z,2,200,2,0,RESOLVED,True,0.07153935185185185
sudipta26889/Quiz-Generator,94ef37d28168ed8ff54aba08c474231b4e4216c5,200,1,2,2025-10-08T14:09:56.000Z,2025-10-08T15:33:56.000Z,7a0082e28704e8b54ca56d6fef8c8d1a928560f6,2025-10-08T14:09:56.000Z,1,200,2,0,RESOLVED,True,0.058333333333333334
sultan-hassan/adaptive_language_tutor,bb0cac50eabd340607aca97a3c1869d62459d53b,200,1,41,2025-07-26T01:28:55.000Z,2025-07-26T04:01:39.000Z,fa209805b4dc7b88ee51f0a1024ac467f19d4d79,2025-07-26T01:41:00.000Z,2,200,2,1,RESOLVED,True,0.10606481481481482
tariqm603/study-assistant,ad5857615fda8df4f53c1534d122cde379ef203d,200,1,16,2024-11-09T21:02:14.000Z,2024-11-10T18:10:46.000Z,18ea97910dbd0c2b0450556987bd5a72c3c93bff,2024-11-09T21:03:04.000Z,2,200,2,0,RESOLVED,True,0.8809259259259259
tarunkanugu/study_Assistant,cc4515783645a8d6e48a254507306d00bf4fcf1b,200,1,7,2026-07-23T06:14:31.000Z,2026-07-23T12:22:11.000Z,2b53c4ee9deafd7eb5efdb0df1871349ccc8317d,2026-07-23T06:14:31.000Z,1,200,2,0,RESOLVED,True,0.2553240740740741
tayy786/Ai_Tutor_App,2ada90c38a8d446aa1dfd3a057286b81fc260439,200,1,9,2026-05-07T11:30:25.000Z,2026-05-07T11:41:21.000Z,38be8c8d64653ff3a5943c0476ca0e995e08a884,2026-05-07T11:31:27.000Z,2,200,2,1,RESOLVED,True,0.007592592592592593
tejuu23/ai-tutor,bb605986652b2d2ac51a6b762ce0ed50ba904f53,200,1,2,2026-07-03T05:40:37.000Z,2026-07-03T05:40:37.000Z,962d9c7c35d1bee0dfb8cbecd36598d11b9a6027,2026-07-03T05:40:37.000Z,1,200,2,1,RESOLVED,True,0.0
tfitzge134/gemini-learning-companion,e361e8e9574918f01697b306cd1691f3c32da178,200,1,7,2025-04-16T02:19:23.000Z,2025-04-17T01:08:20.000Z,841e6bfa144c178a5333f983407394b93a7eac91,2025-04-16T23:33:36.000Z,2,200,3,0,RESOLVED,True,0.9506597222222222
thabassum9/ai_tutor,fc8d7896d54de03e0b6831a62bbcf2e085107ce3,200,1,10,2026-07-03T04:22:11.000Z,2026-07-03T05:55:29.000Z,1cdb5481672f3b32282dab599413c31b43f1ab6e,2026-07-03T04:22:11.000Z,1,200,2,1,RESOLVED,True,0.06479166666666666
theSriram/StudyAssistant,8c41ee7b2d71a525ee8c553fa8ecc9272c922fac,200,1,2,2026-08-22T11:23:41.000Z,2026-08-22T11:26:54.000Z,9ea1c4e87553d247d9928be38dce01cd22dfb5af,2026-08-22T11:23:41.000Z,1,200,2,0,RESOLVED,True,0.0022337962962962962
thilak1/RAG-BASED-AI-TEACHING-ASSISTANT,22f1f60e237e458443112cc01263ab620a030ba5,200,1,10,2025-11-14T09:16:58.000Z,2025-11-14T09:54:53.000Z,8e0fb14695fd5bf2418d33e587088342cc9bca58,2025-11-14T09:21:02.000Z,2,200,2,1,RESOLVED,True,0.026331018518518517
tools4ds/ai_tutor,96ec12a8da53bd1c60ac8cec2b854bdc81f734b1,200,1,61,2024-08-27T23:18:36.000Z,2025-01-21T05:49:28.000Z,6d87df48bcd5809099b93a1c5c26bdffa6ce06d8,2024-08-28T11:13:51.000Z,3,200,3,0,RESOLVED,True,146.2714351851852
towardsai-tutors/ai-tutor-chatbot,1b7fbe09d79e0809a9674df4892e998ce808cb61,200,1,230,2025-01-30T18:58:20.000Z,2026-08-25T23:18:07.000Z,5ddcfe572f80394c5559eec4c959a3c176a91c6f,2025-01-30T18:58:20.000Z,1,200,9,11,RESOLVED,True,572.1804050925925
tyapab/ai-study-assistant,fab727a57567b693a009ae31ba71efe2e175caa6,200,1,3,2026-01-16T19:31:47.000Z,2026-01-16T19:51:25.000Z,0f621ddc8aab0b10297f949a21740c575c498ffd,2026-01-16T19:31:47.000Z,1,200,2,1,RESOLVED,True,0.01363425925925926
uc-msai631-2025-spring/group2_study_assistant,5abad61d9934125d70efa83c79010ad65b4fab1a,200,1,2,2025-02-22T19:14:55.000Z,2025-02-22T19:14:55.000Z,5abad61d9934125d70efa83c79010ad65b4fab1a,2025-02-22T19:14:55.000Z,1,200,3,1,RESOLVED,True,0.0
umerforsure/AI-Study-Assistant,eccbfd89b2b5fbddefa1180d99c6933b5d320111,200,1,26,2025-08-06T11:21:29.000Z,2025-08-07T12:01:33.000Z,c577877feeaaafb0ac1fb18ba6af3bc1ad8b186f,2025-08-06T11:29:13.000Z,2,200,2,2,RESOLVED,True,1.027824074074074
vinitwaghmare/ai-study-assistant,b0938cee23323d007aa8503efd41343badf077a5,200,1,60,2025-11-03T11:56:53.000Z,2025-11-09T08:15:55.000Z,7c22adfd66767ee2939c4f93144e766a5e819506,2025-11-03T11:59:06.000Z,2,200,2,0,RESOLVED,True,5.846550925925926
vinitwaghmare/bilingual-ai-study-assistant,25b09f9006b6b10e96e11b5693899c26e25909bb,200,1,4,2025-11-02T17:59:20.000Z,2025-11-02T18:14:28.000Z,273d8e2ed6ea98b44a672416135f18c194601609,2025-11-02T17:59:20.000Z,1,200,2,1,RESOLVED,True,0.01050925925925926
vipin1143/eva-teaching-assistant,cabe01837d9935f799b3e9504a5f28d7e874ab64,200,1,19,2026-05-11T17:09:45.000Z,2026-05-12T05:10:54.000Z,435e47918fb29cfa712274145a0f070fc719bb3f,2026-05-11T17:09:45.000Z,1,200,10,0,RESOLVED,True,0.5007986111111111
viraja1/AI-Quiz-Generator,1993f58f0bf7c409bcbea2c66e817602960ea175,200,1,4,2025-06-07T07:41:09.000Z,2025-06-07T10:10:41.000Z,7b820c3e29e04c72e8974b1e9b74e926d7295b4c,2025-06-07T07:41:57.000Z,2,200,2,0,RESOLVED,True,0.1038425925925926
vishalraaj1/AI-STUDY_ASSISTANT,35bf6bfdd4bb66a7f0b5f7558a1031ef080c06e0,200,1,10,2026-03-12T07:35:48.000Z,2026-03-12T08:50:43.000Z,dd12c50ca5aaf48a5495591336c57f51fa6c1ba6,2026-03-12T08:04:05.000Z,2,200,3,2,RESOLVED,True,0.05202546296296296
vivicake666/math-tutor-chatbot,ed0bf011c4b9a9ca96acde8ae3b48cd52ce1e9e0,200,1,18,2026-03-09T19:50:46.000Z,2026-06-09T20:53:16.000Z,7e3ebf5256175552b0194085d8640a9bae3584d0,2026-03-09T19:50:47.000Z,2,200,2,1,RESOLVED,True,92.04340277777777
wajahatkhan/AI_tutor,7f7cfca7b4ccfe732fadcf39b8447f625e6831a9,200,1,9,2025-02-13T16:34:36.000Z,2025-02-13T16:56:10.000Z,d97c6ec6e4176f866c07e24427575cd34ee0788e,2025-02-13T16:35:06.000Z,2,200,2,0,RESOLVED,True,0.014976851851851852
wangzy217/Teaching_Assistant,00090bdaea0daa5b12764dc9233d89d3b18c75a2,200,1,2,2024-05-07T07:52:09.000Z,2024-05-07T07:52:10.000Z,bc7638ed3947e093fc6ca17bbc172f98d39dbe97,2024-05-07T07:52:09.000Z,1,200,3,1,RESOLVED,True,1.1574074074074073e-05
wimida/socratic-tutor-bot,c2196b4a9fb21fa380473339f17bd7d6f001f187,200,1,4,2025-04-04T09:30:21.000Z,2025-04-04T09:41:59.000Z,fd973acf949aaea5d5cc54118ac381a883b9fc96,2025-04-04T09:33:39.000Z,2,200,2,1,RESOLVED,True,0.008078703703703704
windsoldier/ai-teaching-assistant,7824ba21ad9e0a7d68501eebab77127e41050e20,200,1,8,2026-06-07T12:25:27.000Z,2026-06-07T13:10:54.000Z,f0f07cfd2dbd8c3607ee561eeef3aade675d726f,2026-06-07T12:25:27.000Z,1,200,3,0,RESOLVED,True,0.0315625
wupeiwen2001/reachy-mini-language-tutor,b290909d0e7dabe46bd608ab1dee6e58a4c7a865,200,1,7,2026-02-16T02:22:45.000Z,2026-02-16T18:14:03.000Z,14c82bea583bdd9ae01c6059e03193ad57103a44,2026-02-16T02:22:45.000Z,1,200,10,2,RESOLVED,True,0.660625
yadavnirmal002/CBSE10-AI-Tutor,239cc056a118c3decc5cd5f6e037dfe60d45f5df,200,1,4,2025-02-13T17:47:37.000Z,2025-02-13T17:58:29.000Z,042b810f6bf5a045a9fdfb33b61896331b3aecbb,2025-02-13T17:51:27.000Z,2,200,2,1,RESOLVED,True,0.007546296296296297
yiyiyi999/ai-tutor-classroom,09b466d97349c8a91619ec757954ead3bb80c48d,200,1,2,2026-06-06T07:45:28.000Z,2026-06-06T07:45:50.000Z,09b466d97349c8a91619ec757954ead3bb80c48d,2026-06-06T07:45:50.000Z,2,200,5,0,RESOLVED,True,0.0002546296296296296
yuvabe-ai/AI-Tutor,58b6e6985ecf093a41bcf8c68f4c16c14f5887c7,200,1,9,2024-11-09T03:56:05.000Z,2024-11-10T08:53:11.000Z,ee35bb251c04ac2c90338c5b35291f17eb07b661,2024-11-09T04:02:11.000Z,2,200,3,1,RESOLVED,True,1.2063194444444445
zaini1234/pdf-quiz-generator,adb6f5be03f431fc96723d079a1463c161bb6fa5,200,1,76,2025-06-28T09:38:20.000Z,2025-06-29T14:35:00.000Z,cf471e3f6bcd993c0a4ed49becc6c215158710ef,2025-06-28T09:44:25.000Z,2,200,4,1,RESOLVED,True,1.2060185185185186
zara65724/AI-Vocabulary-Tutor,3fa3d56a9942f34658fd71eaa343d86f61cad902,200,1,6,2026-05-21T04:24:37.000Z,2026-05-21T04:47:54.000Z,5bac8039a22ecb9037b8acf79ce6e81f2b58efc0,2026-05-21T04:26:30.000Z,3,200,2,1,RESOLVED,True,0.016168981481481482
zizo66/AI-Language-Tutor,6905010dbc3093af805e64ac825129968b963b50,200,1,13,2025-02-27T00:42:32.000Z,2025-02-27T09:24:38.000Z,5df5de806e5ec43ef26f70c04d1fbd6a1d1dbf40,2025-02-27T00:42:32.000Z,1,200,3,1,RESOLVED,True,0.36256944444444444
